"subject","type","item","condition","question","correct_answer","response","rt","group_G","ambiguity_G","ambiguity","group"
"Native 14","gp",20,"a","0","-","-",3573,"Native","Ambiguous",0.5,-0.5
"Native 14","gp",5,"b","0","-","-",3255,"Native","Unambiguous",-0.5,-0.5
"Native 14","gp",2,"c","0","-","-",2647,"Native","Ambiguous",0.5,-0.5
"Native 14","gp",3,"d","0","-","-",2568,"Native","Unambiguous",-0.5,-0.5
"Native 14","gp",9,"b","0","-","-",2840,"Native","Unambiguous",-0.5,-0.5
"Native 14","gp",13,"b","0","-","-",3863,"Native","Unambiguous",-0.5,-0.5
"Native 14","gp",16,"a","0","-","-",4563,"Native","Ambiguous",0.5,-0.5
"Native 14","gp",12,"a","0","-","-",3315,"Native","Ambiguous",0.5,-0.5
"Native 14","gp",4,"a","0","-","-",2927,"Native","Ambiguous",0.5,-0.5
"Native 14","gp",10,"c","0","-","-",3424,"Native","Ambiguous",0.5,-0.5
"Native 14","gp",6,"c","0","-","-",3587,"Native","Ambiguous",0.5,-0.5
"Native 14","gp",14,"c","0","-","-",3675,"Native","Ambiguous",0.5,-0.5
"Native 14","gp",7,"d","0","-","-",5155,"Native","Unambiguous",-0.5,-0.5
"Native 14","gp",1,"b","0","-","-",3050,"Native","Unambiguous",-0.5,-0.5
"Native 14","gp",24,"a","0","-","-",3973,"Native","Ambiguous",0.5,-0.5
"Native 14","gp",22,"c","0","-","-",3757,"Native","Ambiguous",0.5,-0.5
"Native 15","gp",22,"d","0","-","-",6875,"Native","Unambiguous",-0.5,-0.5
"Native 15","gp",1,"c","0","-","-",9016,"Native","Ambiguous",0.5,-0.5
"Native 15","gp",19,"a","0","-","-",9567,"Native","Ambiguous",0.5,-0.5
"Native 15","gp",12,"b","0","-","-",7747,"Native","Unambiguous",-0.5,-0.5
"Native 15","gp",21,"c","0","-","-",6262,"Native","Ambiguous",0.5,-0.5
"Native 15","gp",24,"b","0","-","-",5299,"Native","Unambiguous",-0.5,-0.5
"Native 15","gp",3,"a","0","-","-",16421,"Native","Ambiguous",0.5,-0.5
"Native 15","gp",11,"a","0","-","-",13614,"Native","Ambiguous",0.5,-0.5
"Native 15","gp",4,"b","0","-","-",4202,"Native","Unambiguous",-0.5,-0.5
"Native 15","gp",13,"c","0","-","-",9167,"Native","Ambiguous",0.5,-0.5
"Native 15","gp",16,"b","0","-","-",8364,"Native","Unambiguous",-0.5,-0.5
"Native 15","gp",18,"d","0","-","-",4354,"Native","Unambiguous",-0.5,-0.5
"Native 15","gp",14,"d","0","-","-",5645,"Native","Unambiguous",-0.5,-0.5
"Native 15","gp",5,"c","0","-","-",17178,"Native","Ambiguous",0.5,-0.5
"Native 15","gp",6,"d","0","-","-",8383,"Native","Unambiguous",-0.5,-0.5
"Native 15","gp",8,"b","0","-","-",3421,"Native","Unambiguous",-0.5,-0.5
"Native 15","gp",10,"d","0","-","-",5497,"Native","Unambiguous",-0.5,-0.5
"Native 15","gp",17,"c","0","-","-",10223,"Native","Ambiguous",0.5,-0.5
"Native 15","gp",7,"a","0","-","-",6290,"Native","Ambiguous",0.5,-0.5
"Native 15","gp",23,"a","0","-","-",10488,"Native","Ambiguous",0.5,-0.5
"Native 15","gp",9,"c","0","-","-",6153,"Native","Ambiguous",0.5,-0.5
"Native 15","gp",15,"a","0","-","-",3694,"Native","Ambiguous",0.5,-0.5
"Native 15","gp",20,"b","0","-","-",2648,"Native","Unambiguous",-0.5,-0.5
"Native 15","gp",2,"d","0","-","-",5971,"Native","Unambiguous",-0.5,-0.5
"Native 16","gp",10,"a","0","-","-",4524,"Native","Ambiguous",0.5,-0.5
"Native 16","gp",5,"d","0","-","-",4040,"Native","Unambiguous",-0.5,-0.5
"Native 16","gp",15,"b","0","-","-",4251,"Native","Unambiguous",-0.5,-0.5
"Native 16","gp",24,"c","0","-","-",3158,"Native","Ambiguous",0.5,-0.5
"Native 16","gp",19,"b","0","-","-",7410,"Native","Unambiguous",-0.5,-0.5
"Native 16","gp",6,"a","0","-","-",3805,"Native","Ambiguous",0.5,-0.5
"Native 16","gp",12,"c","0","-","-",3614,"Native","Ambiguous",0.5,-0.5
"Native 16","gp",18,"a","0","-","-",3677,"Native","Ambiguous",0.5,-0.5
"Native 16","gp",3,"b","0","-","-",3760,"Native","Unambiguous",-0.5,-0.5
"Native 16","gp",22,"a","0","-","-",5355,"Native","Ambiguous",0.5,-0.5
"Native 16","gp",7,"b","0","-","-",4468,"Native","Unambiguous",-0.5,-0.5
"Native 16","gp",13,"d","0","-","-",4049,"Native","Unambiguous",-0.5,-0.5
"Native 16","gp",17,"d","0","-","-",2797,"Native","Unambiguous",-0.5,-0.5
"Native 16","gp",1,"d","0","-","-",5589,"Native","Unambiguous",-0.5,-0.5
"Native 16","gp",16,"c","0","-","-",4981,"Native","Ambiguous",0.5,-0.5
"Native 16","gp",9,"d","0","-","-",4741,"Native","Unambiguous",-0.5,-0.5
"Native 16","gp",8,"c","0","-","-",3866,"Native","Ambiguous",0.5,-0.5
"Native 16","gp",14,"a","0","-","-",3651,"Native","Ambiguous",0.5,-0.5
"Native 16","gp",23,"b","0","-","-",3232,"Native","Unambiguous",-0.5,-0.5
"Native 16","gp",20,"c","0","-","-",2513,"Native","Ambiguous",0.5,-0.5
"Native 16","gp",2,"a","0","-","-",5219,"Native","Ambiguous",0.5,-0.5
"Native 16","gp",21,"d","0","-","-",2825,"Native","Unambiguous",-0.5,-0.5
"Native 16","gp",11,"b","0","-","-",4147,"Native","Unambiguous",-0.5,-0.5
"Native 16","gp",4,"c","0","-","-",4121,"Native","Ambiguous",0.5,-0.5
"Native 17","gp",13,"a","0","-","-",3656,"Native","Ambiguous",0.5,-0.5
"Native 17","gp",12,"d","0","-","-",5807,"Native","Unambiguous",-0.5,-0.5
"Native 17","gp",14,"b","0","-","-",2691,"Native","Unambiguous",-0.5,-0.5
"Native 17","gp",18,"b","0","-","-",3454,"Native","Unambiguous",-0.5,-0.5
"Native 17","gp",9,"a","0","-","-",2565,"Native","Ambiguous",0.5,-0.5
"Native 17","gp",15,"c","0","-","-",1971,"Native","Ambiguous",0.5,-0.5
"Native 17","gp",24,"d","0","-","-",3035,"Native","Unambiguous",-0.5,-0.5
"Native 17","gp",20,"d","0","-","-",2818,"Native","Unambiguous",-0.5,-0.5
"Native 17","gp",8,"d","0","-","-",4458,"Native","Unambiguous",-0.5,-0.5
"Native 17","gp",6,"b","0","-","-",5422,"Native","Unambiguous",-0.5,-0.5
"Native 17","gp",21,"a","0","-","-",9630,"Native","Ambiguous",0.5,-0.5
"Native 17","gp",10,"b","0","-","-",2921,"Native","Unambiguous",-0.5,-0.5
"Native 17","gp",11,"c","0","-","-",2639,"Native","Ambiguous",0.5,-0.5
"Native 17","gp",1,"a","0","-","-",3317,"Native","Ambiguous",0.5,-0.5
"Native 17","gp",3,"c","0","-","-",2439,"Native","Ambiguous",0.5,-0.5
"Native 17","gp",17,"a","0","-","-",4035,"Native","Ambiguous",0.5,-0.5
"Native 17","gp",7,"c","0","-","-",3141,"Native","Ambiguous",0.5,-0.5
"Native 17","gp",5,"a","0","-","-",1802,"Native","Ambiguous",0.5,-0.5
"Native 17","gp",16,"d","0","-","-",2596,"Native","Unambiguous",-0.5,-0.5
"Native 17","gp",19,"c","0","-","-",3044,"Native","Ambiguous",0.5,-0.5
"Native 17","gp",4,"d","0","-","-",3345,"Native","Unambiguous",-0.5,-0.5
"Native 17","gp",22,"b","0","-","-",2218,"Native","Unambiguous",-0.5,-0.5
"Native 17","gp",2,"b","0","-","-",2380,"Native","Unambiguous",-0.5,-0.5
"Native 17","gp",23,"c","0","-","-",16303,"Native","Ambiguous",0.5,-0.5
"Native 18","gp",9,"b","0","-","-",2759,"Native","Unambiguous",-0.5,-0.5
"Native 18","gp",23,"d","0","-","-",1864,"Native","Unambiguous",-0.5,-0.5
"Native 18","gp",19,"d","0","-","-",2274,"Native","Unambiguous",-0.5,-0.5
"Native 18","gp",15,"d","0","-","-",1778,"Native","Unambiguous",-0.5,-0.5
"Native 18","gp",3,"d","0","-","-",1773,"Native","Unambiguous",-0.5,-0.5
"Native 18","gp",22,"c","0","-","-",4658,"Native","Ambiguous",0.5,-0.5
"Native 18","gp",24,"a","0","-","-",4417,"Native","Ambiguous",0.5,-0.5
"Native 18","gp",17,"b","0","-","-",3013,"Native","Unambiguous",-0.5,-0.5
"Native 18","gp",14,"c","0","-","-",3721,"Native","Ambiguous",0.5,-0.5
"Native 18","gp",12,"a","0","-","-",6309,"Native","Ambiguous",0.5,-0.5
"Native 18","gp",6,"c","0","-","-",4209,"Native","Ambiguous",0.5,-0.5
"Native 18","gp",16,"a","0","-","-",5286,"Native","Ambiguous",0.5,-0.5
"Native 18","gp",20,"a","0","-","-",7633,"Native","Ambiguous",0.5,-0.5
"Native 18","gp",21,"b","0","-","-",877,"Native","Unambiguous",-0.5,-0.5
"Native 18","gp",5,"b","0","-","-",2908,"Native","Unambiguous",-0.5,-0.5
"Native 18","gp",18,"c","0","-","-",2083,"Native","Ambiguous",0.5,-0.5
"Native 18","gp",11,"d","0","-","-",2517,"Native","Unambiguous",-0.5,-0.5
"Native 18","gp",4,"a","0","-","-",6589,"Native","Ambiguous",0.5,-0.5
"Native 18","gp",13,"b","0","-","-",2808,"Native","Unambiguous",-0.5,-0.5
"Native 18","gp",7,"d","0","-","-",3509,"Native","Unambiguous",-0.5,-0.5
"Native 18","gp",8,"a","0","-","-",7195,"Native","Ambiguous",0.5,-0.5
"Native 18","gp",1,"b","0","-","-",1771,"Native","Unambiguous",-0.5,-0.5
"Native 18","gp",2,"c","0","-","-",5655,"Native","Ambiguous",0.5,-0.5
"Native 18","gp",10,"c","0","-","-",7755,"Native","Ambiguous",0.5,-0.5
"Native 19","gp",14,"d","0","-","-",5217,"Native","Unambiguous",-0.5,-0.5
"Native 19","gp",4,"b","0","-","-",4653,"Native","Unambiguous",-0.5,-0.5
"Native 19","gp",19,"a","0","-","-",7414,"Native","Ambiguous",0.5,-0.5
"Native 19","gp",1,"c","0","-","-",4760,"Native","Ambiguous",0.5,-0.5
"Native 19","gp",21,"c","0","-","-",5392,"Native","Ambiguous",0.5,-0.5
"Native 19","gp",12,"b","0","-","-",4163,"Native","Unambiguous",-0.5,-0.5
"Native 19","gp",17,"c","0","-","-",5031,"Native","Ambiguous",0.5,-0.5
"Native 19","gp",24,"b","0","-","-",4785,"Native","Unambiguous",-0.5,-0.5
"Native 19","gp",5,"c","0","-","-",3847,"Native","Ambiguous",0.5,-0.5
"Native 19","gp",10,"d","0","-","-",6470,"Native","Unambiguous",-0.5,-0.5
"Native 19","gp",6,"d","0","-","-",6106,"Native","Unambiguous",-0.5,-0.5
"Native 19","gp",9,"c","0","-","-",3401,"Native","Ambiguous",0.5,-0.5
"Native 19","gp",3,"a","0","-","-",7188,"Native","Ambiguous",0.5,-0.5
"Native 19","gp",11,"a","0","-","-",3651,"Native","Ambiguous",0.5,-0.5
"Native 19","gp",16,"b","0","-","-",4013,"Native","Unambiguous",-0.5,-0.5
"Native 19","gp",8,"b","0","-","-",2766,"Native","Unambiguous",-0.5,-0.5
"Native 19","gp",7,"a","0","-","-",4474,"Native","Ambiguous",0.5,-0.5
"Native 19","gp",20,"b","0","-","-",5079,"Native","Unambiguous",-0.5,-0.5
"Native 19","gp",18,"d","0","-","-",4576,"Native","Unambiguous",-0.5,-0.5
"Native 19","gp",23,"a","0","-","-",4597,"Native","Ambiguous",0.5,-0.5
