"controller","condition","item","response","response_time","subject","group_G","ambiguity_G","question_type_G","ambiguity","question_type","group"
"PictureAccept","exp1-4","9",1,1027,"Non-Native 12","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","10",1,2061,"Non-Native 12","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","16",1,1089,"Non-Native 12","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","8",1,1080,"Non-Native 12","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-1","22",1,1580,"Non-Native 12","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","6",1,1643,"Non-Native 12","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","7",1,2873,"Non-Native 12","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","18",1,1792,"Non-Native 12","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","5",1,897,"Non-Native 12","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","2",1,3143,"Non-Native 12","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","23",1,2942,"Non-Native 12","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","21",1,984,"Non-Native 12","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","20",1,7534,"Non-Native 12","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","19",1,3556,"Non-Native 12","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","13",1,3253,"Non-Native 12","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-4","17",1,1021,"Non-Native 12","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","14",1,11691,"Non-Native 12","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","12",0,2635,"Non-Native 12","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","10",1,1754,"Non-Native 13","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","17",0,1637,"Non-Native 13","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","21",1,2665,"Non-Native 13","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","18",1,2677,"Non-Native 13","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-3","11",0,1434,"Non-Native 13","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","4",1,955,"Non-Native 13","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","23",0,1845,"Non-Native 13","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","22",1,1392,"Non-Native 13","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","24",1,2583,"Non-Native 13","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","5",1,1876,"Non-Native 13","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","8",1,1298,"Non-Native 13","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","6",1,1670,"Non-Native 13","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","20",1,1250,"Non-Native 13","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","13",1,1618,"Non-Native 13","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","3",1,1458,"Non-Native 13","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","7",1,2371,"Non-Native 13","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","16",1,1560,"Non-Native 13","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","15",1,1959,"Non-Native 13","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-1","1",1,2280,"Non-Native 13","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","12",1,4161,"Non-Native 13","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","19",1,1592,"Non-Native 13","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","2",1,1337,"Non-Native 13","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","9",1,1383,"Non-Native 13","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","14",1,8446,"Non-Native 13","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-2","21",1,4976,"Non-Native 14","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","16",1,1543,"Non-Native 14","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","22",1,1994,"Non-Native 14","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-1","4",1,1496,"Non-Native 14","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","11",1,2861,"Non-Native 14","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","9",1,3733,"Non-Native 14","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","19",1,1451,"Non-Native 14","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","1",1,968,"Non-Native 14","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","24",1,1637,"Non-Native 14","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","7",1,1208,"Non-Native 14","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","12",0,1821,"Non-Native 14","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","23",1,2012,"Non-Native 14","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","2",1,1778,"Non-Native 14","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","14",0,1549,"Non-Native 14","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","10",1,1329,"Non-Native 14","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","15",1,1194,"Non-Native 14","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","13",1,1250,"Non-Native 14","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-2","5",1,1723,"Non-Native 14","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","20",1,1744,"Non-Native 14","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","18",1,1071,"Non-Native 14","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-1","8",1,1253,"Non-Native 14","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","6",1,722,"Non-Native 14","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","3",1,796,"Non-Native 14","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","17",1,2427,"Non-Native 14","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-3","5",1,5654,"Non-Native 15","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","20",1,2498,"Non-Native 15","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","6",1,1702,"Non-Native 15","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","24",1,2774,"Non-Native 15","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","10",1,2038,"Non-Native 15","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","8",1,1804,"Non-Native 15","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","7",1,4456,"Non-Native 15","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","3",1,2559,"Non-Native 15","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","1",1,2311,"Non-Native 15","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","2",1,1345,"Non-Native 15","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","21",1,1560,"Non-Native 15","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-1","23",0,1588,"Non-Native 15","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","16",0,1593,"Non-Native 15","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","11",0,2589,"Non-Native 15","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","12",0,3206,"Non-Native 15","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","18",1,1564,"Non-Native 15","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","4",1,2354,"Non-Native 15","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","19",1,2306,"Non-Native 15","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","13",0,6040,"Non-Native 15","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","9",0,962,"Non-Native 15","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","17",0,2147,"Non-Native 15","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-1","15",0,3109,"Non-Native 15","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","22",1,1143,"Non-Native 15","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-4","14",1,1728,"Non-Native 15","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-4","21",1,1499,"Non-Native 16","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","7",0,3529,"Non-Native 16","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","6",1,1984,"Non-Native 16","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","18",1,2997,"Non-Native 16","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","12",1,2954,"Non-Native 16","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","9",1,1536,"Non-Native 16","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","23",0,2122,"Non-Native 16","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-2","11",0,5551,"Non-Native 16","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","2",1,1273,"Non-Native 16","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","4",1,1038,"Non-Native 16","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","1",1,1126,"Non-Native 16","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-4","17",1,1311,"Non-Native 16","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","10",0,878,"Non-Native 16","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","8",1,2051,"Non-Native 16","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","16",1,1162,"Non-Native 16","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","15",1,2291,"Non-Native 16","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-3","24",1,2403,"Non-Native 16","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","3",0,2772,"Non-Native 16","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","14",0,2972,"Non-Native 16","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","22",0,1683,"Non-Native 16","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","19",1,3191,"Non-Native 16","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","5",0,2183,"Non-Native 16","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","20",1,3025,"Non-Native 16","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","13",1,855,"Non-Native 16","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","1",1,4332,"Non-Native 17","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","13",0,2169,"Non-Native 17","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","20",1,1204,"Non-Native 17","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-4","8",1,2116,"Non-Native 17","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","7",1,1181,"Non-Native 17","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-1","17",1,2944,"Non-Native 17","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","12",1,1031,"Non-Native 17","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","11",0,993,"Non-Native 17","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","15",0,1220,"Non-Native 17","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","18",1,1802,"Non-Native 17","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","24",1,1295,"Non-Native 17","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","23",1,2129,"Non-Native 17","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","4",0,2021,"Non-Native 17","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","19",1,911,"Non-Native 17","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","16",1,1432,"Non-Native 17","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","21",0,1269,"Non-Native 17","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","3",0,1841,"Non-Native 17","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","22",0,2765,"Non-Native 17","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","5",0,1344,"Non-Native 17","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","10",1,1607,"Non-Native 17","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","9",1,2563,"Non-Native 17","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","6",1,1344,"Non-Native 17","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-2","14",1,3158,"Non-Native 17","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-2","2",1,1841,"Non-Native 17","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","16",1,3097,"Non-Native 18","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","15",1,1249,"Non-Native 18","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","14",1,2458,"Non-Native 18","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","13",1,1175,"Non-Native 18","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","4",1,1474,"Non-Native 18","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","8",1,2201,"Non-Native 18","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","7",1,2258,"Non-Native 18","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","17",0,3543,"Non-Native 18","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-3","10",1,1870,"Non-Native 18","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-1","20",1,1542,"Non-Native 18","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","18",1,1213,"Non-Native 18","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","3",1,1731,"Non-Native 18","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-4","11",1,3337,"Non-Native 18","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-2","1",1,2173,"Non-Native 18","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","23",1,1990,"Non-Native 18","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","24",1,1756,"Non-Native 18","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-2","5",1,1813,"Non-Native 18","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-3","2",1,902,"Non-Native 18","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","21",1,1100,"Non-Native 18","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","19",1,3100,"Non-Native 18","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","12",1,1443,"Non-Native 18","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","6",1,883,"Non-Native 18","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","22",1,1151,"Non-Native 18","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","9",1,1553,"Non-Native 18","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-4","14",1,3162,"Non-Native 19","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","7",1,8523,"Non-Native 19","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-4","2",1,2256,"Non-Native 19","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-3","21",1,4121,"Non-Native 19","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-2","20",1,3888,"Non-Native 19","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-2","8",1,1625,"Non-Native 19","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-2","4",1,2600,"Non-Native 19","Non-Native","Unambiguous","Subordinate_Clause_Question",-0.5,-0.5,0.5
"PictureAccept","exp1-1","15",0,2155,"Non-Native 19","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","3",0,9091,"Non-Native 19","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-1","11",1,1367,"Non-Native 19","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","9",1,1766,"Non-Native 19","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-4","6",0,1668,"Non-Native 19","Non-Native","Unambiguous","Main_Clause_Question",-0.5,0.5,0.5
"PictureAccept","exp1-1","19",0,3757,"Non-Native 19","Non-Native","Ambiguous","Subordinate_Clause_Question",0.5,-0.5,0.5
"PictureAccept","exp1-3","17",0,4876,"Non-Native 19","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
"PictureAccept","exp1-3","1",0,2671,"Non-Native 19","Non-Native","Ambiguous","Main_Clause_Question",0.5,0.5,0.5
